Tweet Text,Tweet URL,Fakta / Hoax,Sumber Fakta
Setuju! U penghematan. Sekalian angkat jokowi presiden seumur hidup terus nanti penggantinya gibran.,https://twitter.com/Suroso60592134/status/1291550493932548096?s=19,Hoax,
"Cilacap Luar Biasa
Sekarang 8 camat di kabupaten terluas di Jawa Tengah ini diberi inventaris sebuah pesawat terbang untuk operasional. Semoga berlanjut pada setiap camat di Republik Indonesia! ",https://twitter.com/yan_widjaya/status/1287360549110521859?s=19,Hoax ,https://cekfakta.com/focus/4477
"Camat Dapat Inventaris Pesawat Terbang, Guyon Keren Pejabat di Era New Normal",https://twitter.com/TaufiqCilacap/status/1287408091588227073?s=19,Hoax,
"HATI-HATI untuk para WANITA HAID!!

Sharing untuk para wanita,jika wanita sedang HAID maka sekali-kali jangan lakukan 4 hal ini.

1. Jangan minum ais, air berkarbonat dan kelapa kerana darah haid boleh tersisa di dinding rahim yang boleh menyebabkan berlaku kanser rahim.",https://twitter.com/elyanasyamimi/status/1128080707782303744?s=19,Hoax,https://cekfakta.com/focus/4476
Lebih baik di tutup @Facebook @TwitterID karena.di pakai ajang ujaran kebencian. Dan tidak ada tindakan dari pihak terkait.,https://twitter.com/dzoeL_id/status/1288020812042141697?s=19,Hoax ,https://cekfakta.com/focus/4472
"Tutup aja, lebih cepat lebih baik, ga usah ancam2 lah",https://twitter.com/fr_rudin/status/1287987498593824768?s=19,Hoax,
"Jika facebook ditutup di indonesia 
Rakyat makin kuat untuk tdk memilih jokowi di pilpres berikutnya
@jokowi @budimandjatmiko @RatnaSpaet",https://twitter.com/captain37702500/status/984455693397708800?s=19,Hoax,
"Transfer of technology itu alibi! Dari zaman 2014 sampe skrg, pada sektor mana ada transfer of technology dr China?! Lalu skrg, rakyat dijadikan kelinci percobaan vaksin dr China? Harusnya pejabat dlu, lead by example!",https://twitter.com/Habib_HNS/status/1293181946143490048?s=19,Hoax,https://cekfakta.com/focus/4453
"Kenapa ngotot menggunakan Vaksin China ya ?

Bukankah yang diuji klinis di Biofarma itu produk dari Sinovac China ? 

Bukan vaksin buatan dalam negeri.

Maksa jadi monyet percobaan kah ?",https://twitter.com/Waranda_Jr/status/1293147019096100864?s=19,Hoax,
"Janganlah,, uji coba Vaksin C-19 dari Negara China komunis yg menjadikan lahan uji coba kelinci percobaan di indonesia , kenapa bukan Negara China yg melakukan di negaranya sendiri , pemerintah pusat jgn sebodoh itu janganlah rakyat indonesia jadi korban keinginan China komunis ",https://twitter.com/AgusMah73130883/status/1292618134877138945?s=19,Hoax,
"Vaksin dari china diuji coba di Indonesia...kok RI seperti kelinci percobaan.. 
Kalau berhasil..yang kaya China.. 
Kalau gagal..yang modar rakyat RI..
Kalau berhasil yang numpang beken Jokowi, kalau gagal ngga mau disalahkan...akan bilang namanya juga uji coba....🥱🥱 dah watak.",https://twitter.com/Jokichan2/status/1292120784190574592?s=19,Hoax,
"Bukan jadi obyek percobaan mas ... Tapi ini uji klinis fase terahir,karena di china sudah uji coba trhadap manusia memasuki fase terahir dan siap sebar,mkanya mungkin di beli indonesia sekaligus untuk uji coba fase terahir,nanti setelah uji coba apakah ada efek samping atau tidak",https://twitter.com/FajarSe94138892/status/1290585618951487495?s=19,Fakta,
"Hagia sophia yang dikembalikan fungsi nya oleh Edorgan pada ngamuk 

Israel Ubah Masjid Bersejarah Jadi Bar dan Ruang Acara Penikahan kalian pada diam

Kalian ini Islam Apa bukan, Munafik kalian",https://twitter.com/YongL4dy/status/1283391816637624323?s=19,Hoax,https://cekfakta.com/focus/4446
"Israel Ubah Masjid Al Ahmar jadi Bar

Astgfirullahhhh...berilh Israel azabmu secara langsung .....",https://twitter.com/Wongkuno2B/status/1284156439615778817?s=19,Hoax,
"Laknatullah Israel.!

Israel Ubah Puluhan Masjid Palestina Jadi Bar, Sinagoga, Hancurkan Beberapa Lainnya.",https://twitter.com/Ameeramantika/status/1288452578922004480?s=19,Hoax,
"Petani di Malili Sulsel, di Pukuli Polisi. Mereka dipukuli karna lahan mreka tdk mau dibeli oleh PT Sindoka. Biadab! https://t.co/s6Z07MDkKh",https://twitter.com/PERSIB_MADRID/status/675513638451478528?s=19,Hoax,https://cekfakta.com/focus/4443
@jokowi_do2 Petani di Malili Sulsel dipukuli karena mereka ingin mempertahankan lahan yang ingin dikuasai PT sindoka ,https://twitter.com/davidashari/status/516931983704727553?s=19,Hoax,
Ini petani malili sulsel yg dipukuli oknum krn mempertahankan lahan cc @budimandjatmiko http://t.co/rCdya4TpkD,https://twitter.com/doddyirvan/status/597734739152273408?s=19,Hoax,
"Wah bintang/zodiac kalian berubah nih 😅😅😅

NASA mengumumkan keberadaan rasi bintang baru. Kehadirannya membuat jumlah rasi bintang bertambah dari 12 menjadi 13, dan karenanya semua zodiak pun berubah.",https://twitter.com/mrchristwibowo/status/1284648696500465665?s=19,Hoax,https://cekfakta.com/focus/4442
"Dengar² yang lagi booming banget ada zodiak baru, kalau dari NASA melihat pergerakkan bumi telah bergeser, dan zodiak nya jadi 13.",https://twitter.com/AshariRafiq/status/1256920468742762496?s=19,Hoax,
"[ ZODIAK BERUBAH ]
Nasa telah meluncurkan pembagian Zodiak baru karena sumbu bumi telah bergeser. ahli astronomi yang menambahkan adanya zodiak baru, jadi sekarang dalam satu tahun ada 13 zodiak",https://twitter.com/arifinalma1/status/1256082513732071425?s=19,Hoax,
"Nope

Ini berita lama, sempet viral tahun 2011-2016 yang lalu udah dibantah sama para astrologer. Ophiuchus termasuk dalem constellation zodiac dan itu beda sama 12 zodiak lainnya. Constellation zodiac gak dipake",https://twitter.com/ustadchen/status/1171587716191932418?s=19,Fakta,
"Zodiak baru, opiuchus ( 29 november - 17 desember) 󾮗

*penelitian dari nasa.. :v",https://twitter.com/AdrianFahrezy/status/785467044007260160?s=19,Hoax,
"Nasa sudah mengkonfirmasi via newscientist jika itu nggak benar. Apalagi Nasa dan zodiak itu dua hal yg berbeda, Nasa menggambarkan keadaan langit sesuai ilmu pengetahuan sdgnkn zodiak jauh dari ilmiah. Jadi saat Nasa mengklaim rasi bintang baru, itu bukanlah zodiak.",https://twitter.com/gembul151/status/1256570625683886082?s=19,Fakta,
"makan durian, minum soda cara bunuh diri terbaru :v jgn ditiru woy, ini sungguhan",https://twitter.com/ismaonezain/status/606455074995372032?s=19,Hoax,https://m.liputan6.com/cek-fakta/read/4328305/cek-fakta-hoaks-makan-durian-dan-minum-soda-berakibat-fatal-bagi-tubuh
"Life lesson this weeks: jangan makan durian dan minum soda setelah itu, hasilnya benar2 sakaratul maut. 

Ps: kalau belum seminggu sembuh, jangan makan sambal dulu, hasilnya kambuh ditambah meriang.🤒",https://twitter.com/sandradeff_/status/967078798452703232?s=19,Hoax,
"Meskipun demikian, minum minuman soda setelah mengonsumsi durian tidak lantas membuat seseorang langsung meninggal saat itu juga. Secara ilmiah tidak ada hubungannya makan durian minum soda lalu meninggal.",https://twitter.com/venturis_portal/status/1140142426515886080?s=19,Fakta,
"Gaji guru kecil imbalannya surga kalau gitu gaji menteri dan pejabat besar imbalannya NERAKA, gimana anda setuju",https://twitter.com/kenn_maizz/status/1287165464926330880?s=19,Hoax,https://cekfakta.com/focus/4425
"Ga usah ngasih tau guru2 untuk maklum. Kasih aja contoh: Anda kan sudah kaya raya, gaji Anda sbg pejabat tinggi bisa ngga disumbangkan seluruhnya utk mensejahterakan para guru, dan harta Anda yg sdh melimpah bs ngga disumbangkan utk mrk jg, dan Anda hidup sderhana sprti mrk?",https://twitter.com/ary_wisesa/status/1287168922102280192?s=19,Hoax,
"Kalo untuk guru"" imbalan surga, kalo untuk Tanoto dan Sampoerna 20 M cingcaelah. Hebat !!!",https://twitter.com/ammikku/status/1287177368788819968?s=19,Hoax,
"Goblok pak wapres , DI REKTUR BUMN DI GAJI BESAR, GURU HONOR YG MENCEDASKAN KEHIDUPAN BANSA DI GAJI 300 RIBU SEBULAN, DI MANA RASA KEMANUSIAAN DAN DI MANA KEADILAN SOSIAL NYA, JADI WAJAR PANCASILA HANYA SEBAGAI UCAPAN
Cc : @BANGSAygSUJUD",https://twitter.com/AlangBabega76/status/1287185104020729856?s=19,Hoax,
Kalo PKS dan gerindra gabung bisa .. cukup PKS dan gerindra bisa ... yg diliat peneliti LIPI gelagat petinggi PKS yg mulai merapat ke Jokowi .. nah kalo cuma getindra yg calonin Presiden ga cukup PT,https://twitter.com/hendriabidin2/status/969782595478216705?s=19,Hoax,https://cekfakta.com/focus/4416
"Yg ga paham emg langsung nyolot dok. Gini ya. Dulu pks diserang sm org dalem sendiri pake isu petinggi pks merapat ke jokowi, bukti foto MSI sdg silatrhmi. Mereka gagal kudeta pake isu itu, bikinlah gelora. Nah mereka sendiri skrg jg sama. Ga konsisten khan, mana isu yg dulu itu?",https://twitter.com/Setyabudi_02/status/1285304002603704320?s=19,Hoax,
"Tilawah Sultan Erdogan, Shalat Jum'at Perdana Setelah 86 Tahun di Masjid Hagia Shopia",https://twitter.com/MaspiyuO/status/1286641325312360455?s=19,Hoax,https://cekfakta.com/focus/4398
"Setelah heboh Klepon HARAM. Sekarang Muncul INDOMIE RASA B2. Tapi PT Indofood telah membantah menjual makanan NON HALAL tersebut.

Rentetan demi rentetan yang terjadi, seolah ada by Design yang ingin menguji kesabaran Umat Islam",https://twitter.com/Ameeramantika/status/1285551692264562689?s=19,Hoax,https://cekfakta.com/focus/4397
Di sana ada indomie rasa saksang babi nder,https://twitter.com/ssuci26/status/1287685150180929536?s=19,Hoax,
"Selain kegaduhan kue klepon tidak Islami, menyusul lagi kegaduhan lain yang memicu masyarakat setelah beredarnya foto Indomie rasa saksang babi khas Sumatera Utara yang terjadi sejak Senin malam (20/7/2020).",https://twitter.com/MuaraTakus/status/1285964595908100096?s=19,Fakta,
"dear indomie trima kasih tlah mnciptakan varian rasa indomie saksang babi🥺❤ buat klian yg cangkeman babi haram babi haram, ngak usah dibeli kntol,,",https://twitter.com/malauuw/status/1285525390815932416?s=19,Hoax,
"Ahli Virologi Asal China Kabur ke Amerika Mengungkapkan, Virus Corona Dibuat di Laboratorium Militer.",https://twitter.com/kasehsaulmouk/status/1290455253297647617?s=19,Hoax,https://cekfakta.com/focus/4395
"Takut Dibunuh, Ahli Virus China Kabur ke AS: Saya Bersaksi Covid-19 Hasil Persekongkolan Jahat",https://twitter.com/srigoenawan/status/1282493186942754816?s=19,Hoax,
"Thermo Gun merusak otak !!!

Berita ini langsung membuat heboh masy disebabkan viralnya video perbincangan antara pakar kuis Helmy Yahya dgn pakar ekonomi Ichsanuddin Noor di medsos

""Krn Hand gun termometer itu utk memeriksa kabel panas, lasernya dipakai utk memeriksa",https://twitter.com/nu_nu2017/status/1287831601326374912?s=19,Hoax,https://cekfakta.com/focus/4389
"Tadi ke rs. Pas lagi nunggu antrian, mencuri dengar bapak2 lg tlp blg ""jgn mau diukur termometer di kepala, di tangan aja, nanti bisa merusak jaringan otak"" Hmm. Oke. Korban grup wa bapak2.",https://twitter.com/RaissaUtari/status/1285859844650446849?s=19,Hoax,
"Cara kerja thermo gun adalah memantulkan gelombang inframerah dari tubuh, penggunaan thermo gun di dahi sudah lulus uji keamanan sehingga penggunaannya tidak perlu dikhawatirkan.",https://twitter.com/PrasetyoEdi_/status/1287340910728994816?s=19,Fakta,
mamaku wa-an sm temennya dikasitau jgn mau di termometer gun karna bisa merusak organ di kepala/otak kita 🙃,https://twitter.com/confettions/status/1285136516243570688?s=19,Hoax,
"Informasi yang bilang termometer tembak bisa merusak jaringan otak itu cuma hoax.

Penggunaan thermo gun sudah sangat aman & cukup akurat dilakukan sebagai skrining awal gejala demam akibat Covid-19. ",https://twitter.com/sehatq/status/1292279430287695872?s=19,Fakta,
Coba tu pasukan yang berseragam polisi diajak ngomong pake bahasa Indonesia. Mungkin saja mereka orang china.,https://twitter.com/HantuThailand/status/1130985373054537728?s=19,Hoax,https://cekfakta.com/focus/4381
"“Dihapus dari Peta Daring, Palestina Kecam Google-Apple”. Seharusnya Google dan Apple Dengarkan Kritik&Kecaman Masyarakat Internasional, Krn Penghapusan Itu Bertentangan Dg Fakta Eksistensi Palestina Yg Diakui PBB Dll, Dan Legalisasi Hasil/Teror Israel",https://twitter.com/hnurwahid/status/1285197698493067264?s=19,Hoax,https://cekfakta.com/focus/4376
"Biadab
Palestina resmi dihapus dari google maps
Tidak hanya menghapus palestina, tetapi berita penghapusan juga tidak ada dipencarian.",https://twitter.com/yoerdee/status/1284665175115575296?s=19,Hoax,
"Peta Palestina dihapus google map

Pertanyaan
1. PBB kemana, kok diam aja?
2. OKI bagaimana responnya?
3. Negri mayoritas muslim protes g'?

Saya katakan dunia sdg tidak baik-baik saja",https://twitter.com/sohib212reborn/status/1284510515192987649?s=19,Hoax,
"Haghia Sophia di ubah jd Mesjid kmbali,kalian protes skrng palestina dihapus Dr Google Maps dignti jd Israel kalian Diem Ironis nya bnyak muslim yg diam tp justru ikut protes saat erdogan mengubah status Haghia Sophia jd Mesjid 
Dsr kaum licik Dan munafuck",https://twitter.com/StefhanieQueen/status/1284346457017868289?s=19,Hoax,
Orang terlalu sibuk bermain tik tok aplikasi yg tak ada guna sampai lupa Palestina sudah dihapus dari google maps 😭,https://twitter.com/AriefGusman99/status/1286197313543626752?s=19,Hoax,
"#savepalestine 
Di Google maps Palestina udah dihapus, but you can't delete history of muslim in Palestine. 
Palestine selalu ada di dalam hati setiap muslim",https://twitter.com/callme_arri/status/1287332802753519616?s=19,Hoax,
Model seragam baru ASN Khilafah?,https://twitter.com/kondekturbus_/status/1283293451820208130?s=19,Hoax,https://cekfakta.com/focus/4375
Harusnya ASN ini dipecat dengan tidak hormat pak bos @tjahjo_kumolo jangan cuma konpres trus.,https://twitter.com/kampoengasri/status/1283382337544220674?s=19,Hoax,
Mestinya kalo ga mau ikut aturan ya diselesaikan toh jgn dibiarkan. Sehingga benih benih perpecahan bisa dicegah dari sekarang. Bukannya masih banyak yg bersedia jadi ASN kenapa mempertahankan yng ngeyel2 gitu. Pak Tito @kemendagri piye iki pak?,https://twitter.com/ekowhy_u/status/1283622394049859584?s=19,Hoax,
"TERNYATA ADA JUGA KADAL YANG DITERIMA JADI ASN.
BENTUK SERAGAM DINASNYA MELANGGAR ATURAN/ SESUAI SELERANYA. 

KOK PIMPINANNYA TAK MENGGUBRIS ?
JANGAN SAMPAI BUDAYA KADRUN MENYUSUP KE ASN.",https://twitter.com/marpaung913/status/1283302535592161280?s=19,Hoax,
"Wow, Ternyata Pasta Gigi pun Bisa Deteksi Kehamilan Lho! ",https://twitter.com/tamhaRHidayanto/status/766913104563150848?s=19,Hoax,https://cekfakta.com/focus/4370
"“Seorang Pendukung Fanatik @jokowi meninggal dunia setelah berjalan +/-- 15 km dari kontrakannya di Desa Giriroto menuju kantor Kelurahan. Setelah di konfirmasi, alm. protes karena dirinya tercatat sbg warga sangat miskin, tetapi tdk kebagian Dana BLT”. ",https://twitter.com/BangUmar_/status/1283948304468807680?s=19,Hoax,https://cekfakta.com/focus/4368
"Bisa kah di percaya ??Untuk ngalihin isu, 
kadang pakai anjing, 
kadang pakai tikus, 
kadang pakai kucing garong, 
kadang pakai ayam2an. 

BIN Bantah Mengundang Hana Hanifah dan Bergoyang Tiktok https://t.co/ihSlhRGYc3

#RezimLIPPOProKomunis",https://twitter.com/jamilahmuhammaO/status/1283641460525420544?s=19,Hoax,https://cekfakta.com/focus/4366
"Emg logo gitu dijual bebas ya? & bs dipasang sembarangan? Itu kan logo Institusi negara, gk bs pasang sembarangan.
Klo boleh dijual bebas, Beli dmn ya?
Buat dipasang di pintu depan rumah we biar kliatan keren😁",https://twitter.com/nugieahza81/status/1283929912726794241?s=19,Hoax,
"Mulai Sekarang Jualan Product apapun jangan ragu masuk ke Instansi Pemerintahan.
Nech Jualan KERANG pun sdh bebas masuk BIN 😁",https://twitter.com/Ja2nd/status/1283566034826346497?s=19,Hoax,
"Usut punya usut, klub tembak Velox Et Exactus Shooting Klub pernah bekerja sama dengan BIN dalam kejuaraan menembak International Practical Shooting Confederation (IPSC) Level II. Makanya kan nggak heran ada logo BIN di klub tersebut.",https://twitter.com/BudakBaonk_ID/status/1283623950564462592?s=19,Fakta,
"• Surat kabar Pesindo (organisasi PKI) dengan semboyan #KerjaKerjaKerja eh BEKERDJA, BEKERDJA, BEKERDJA

• Tahun 1953, PKI sebut ISLAM sebagai AGEN AGAMA ARAB 

#Islamophobia 
#LawanPKI ",https://twitter.com/bundaathira/status/1113647042604089345?s=19,Hoax,https://cekfakta.com/focus/4350
"- Taon 1953 PKI sebut islam sebagai AGEN AGAMA ARAB 

- Surat kabar Pesindo (Organ PKI) dengan semboyan 
BEKERDJA, BEKERDJA, BEKERJA.

Semuah terjadih saat inih dan di rezim inih,",https://twitter.com/bangyupi_006/status/1046478202477002752?s=19,Hoax,
"Gua vs si tito karnavian bangsat,china,komunis,antek aseng,dll",https://twitter.com/tamim_pardede/status/1282787238527422464?s=19,Hoax,https://cekfakta.com/focus/4334
"Hmm...krn polri sdh menjadi milik cukong jadi sudah mulai bergerak nih, akan tercatat dalam sejarah negeri ini bahwa polisi jadi kacung komunis china di era tito karnavian...",https://twitter.com/Office_System_5/status/1138249930496253964?s=19,Hoax,
"Kenapa Gatot N tidak dilirik oleh JOKOWI untuk mengisi kabinet terakhirnya pada 2019 kemarin , justru @jokowi menarik Tito Karnavian sebagai Mendagri ,mungkin terlalu mengerihkan.sosok sekelas GN bagi pok Shanghai LBP yg bermitra dengan komunis China n Taipan",https://twitter.com/davidridwanbetz/status/1228177872881213440?s=19,Hoax,
"ini cara""komunis,tito karnavian tidak layak diampuni",https://twitter.com/leerona39/status/1131729691096731648?s=19,Hoax,
"Jokowi adalah presiden terkelam dlm sejarah bangsa Indonesia Jim Rohn, motivator terbaik dunia,” bunyi narasi dalam gambar yang diunggah akun #FinBatantiarifin Facebook",https://twitter.com/Anak_Perantau10/status/1257002673527635970?s=19,Hoax,https://cekfakta.com/focus/4325
Isu komunis yg brulah kadrun abal2 knpa pa jokowi dg pemerintahannya dg dpr ri yg dislahkan mau bubarkan ma pa 212 dg fpi ormas islam bkin demo brjlid2 dinkri apa gunanya mau atur pemerintah org brdagang aja diobrak abrik dagangannya jdi pngacau nkri krjanya knpagkdibubarkancoba,https://twitter.com/YennyAn91642232/status/1284880922257403905?s=19,Hoax,https://cekfakta.com/focus/4323
"Bubarkan FPI dan antek HTI ,serta penjarakan P212 berwajah kadrun itu pak Presiden karena mereka hanya bikin rusuh di Negara kita.",https://twitter.com/AriaHawi/status/1281166750453600257?s=19,Hoax,
"KB TIDAK meningkatkan risiko terjadinya kista ovarium. KB hormonal seperti KB suntik malah MENURUNKAN risiko kista ovarium.

Please, untuk informasi medis ditanyakan ke dokter ya, bukan ke Facebook 😌",https://twitter.com/AmirahWahdi/status/1280836187687497730?s=19,Fakta,https://cekfakta.com/focus/4311
"#SEREM_YAAAAA_
DISANGKA_HAMIL_TERNYATA_KISTA 

Efek dari pengguna pil / suntik KB menjadikan haid 
Menjadi tidak teratur ...",https://twitter.com/ainokage/status/1170297150552629248?s=19,Hoax,
"Umumnya mmg tdk menstruasi,tp kalo bikin kista ga benar.",https://twitter.com/Alfons_Sabandar/status/254908112639758336?s=19,Fakta,
Ahoker aja ga percaya apalagi oposisi. Jurus kepepet. Nadi bungkusnya krg,https://twitter.com/makrete/status/1282610660753301504?s=19,Hoax,https://cekfakta.com/focus/4310
"@tvOneNews 
#menujuistana
Rois aam dah tinggi banget tuh baik pengetahuan agama dan moralnya.
Tapi knp bisa dioengaruhi Buni Yani yah? Malah iku jerumuskan Ahok ke penjara?
Sekarang Buni Yani menyesal krn disuruh dg niat jahat? ",https://twitter.com/senasurya53/status/1029738325660188673?s=19,Hoax,
"ahok jatuh karena apa?
coba tanya buni yani yg kbrnya telah menyesali perbuatanya telah mendzolimi ahok",https://twitter.com/nutabah05/status/1025281884115230726?s=19,Hoax,
skrng buni yani menyesal tp kata menyesal telat krn dia ada kasus tdk ada yg menolong sblm nya knp tdk memikirkan sebab akibatnya ..!!,https://twitter.com/Nurma14925407/status/1018006378655305728?s=19,Hoax,
"Setelah kini buni Yani ditelantarkan oleh orang yg menyuruh mengedit video 

Dia menyampaikan permohonan maafnya kpd seluruh masyarakat atas perilaku yg salah besar sehingga membuat Ahok harus di sel selama 2 tahun

Saya sulit sekali memaafkan buni Yani",https://twitter.com/NurSyahbana9/status/1017599244377600001?s=19,Hoax,
Doa Assyeikh Sudais imam besar Masjidil Haram Makkah al Mukarromah terhadap musibah virus corona yang melanda umat saat ini ....Mari kita Aamiin kan Doa bersama.....,https://twitter.com/VjRamones/status/1239469794467799040?s=19,Hoax,https://cekfakta.com/focus/4309
"Doa Assyeikh Sudais Imam Besar Masjidil Haram Makkah terhadap musibah virus corona yang melanda umat saat ini, InshaAllah kita semua dilindungi Allah SWT..mari kita Aamiin kan doa bersama...😢",https://twitter.com/NenaSantiung/status/1238983678727819265?s=19,Hoax,
Mari Kita Aamiinkan doa Assyeikh Imam Besar Masjidil Haram Makkah Terhadap Musibah Corona yg menimpa umat ,https://twitter.com/AlangBabega76/status/1239175328079040512?s=19,Hoax,
"Mobil RI 2, milik Wakil Presiden Ma’ruf Amin kehabisan bensin. Sehingga mengisinya Bahan Bakar Minyak (BBM) eceran di pinggir jalan

kejadian Sukabumi, Jawa Barat pada Rabu (8/7) lalu

Tp itu mobil cadangan Wapres,tidak dinaiki sama Wapres

Gimana tuh sopirnya ?
Kok bisa ??",https://twitter.com/kantayu/status/1281811618867757058?s=19,Hoax,https://cekfakta.com/focus/4307
"Terkait beredarnya video mobil VVIP RI 2 mengisi bensin dr jeriken di pinggir jalan, penjelasan sbb:

1. Pengisian BBM dari jeriken dilakukan krn tdk adanya SPBU yg memiliki bahan bakar minyak (BBM) sesuai kriteria mobil VVIP dan bukan karena mobil tersebut kehabisan BBM.",https://twitter.com/caklis4/status/1281927231283933185?s=19,Fakta,
"Innalillahi wainnailaihi rojiun...

Benarkah Pendidikan Agama Islam & bahasa Arab dihapuskan dr kurikulum sekolah madrasah? 

Apa saat ini menteri agamanya impor dr China? Semoga rezim laknat ini segera berakhir",https://twitter.com/_Mr_J03n4______/status/1281734559214604289?s=19,Hoax,https://cekfakta.com/focus/4306
"Muncul surat edaran kemenag yang di poin terakhir menyebutkan bahwa pelajaran PAI (Pendidikan Agama Islam) di Madrasah dihapuskan.

Kemudian di screenshot, lalu dijadiin status WhatsApp oleh 1 orang dengan imbuhan caption : mau jadi apa negara ini? Bener bener tanda kiamat, dsb.",https://twitter.com/jgn_dibaca/status/1281843870968373248?s=19,Fakta,
"Kl ini benar dan mmg diperintahkan utk meniadakan pelajaran pendidikan agama islam dan bahasa arab di Madrasah Ibtidaiyah, Tsanawiyah dan Aliyah sekalian aja bubarkan ini sekolah diseluruh Indonesia..

Dan pertanyaannya ini menteri punya agama ngga sih?",https://twitter.com/dondi_zulheri/status/1281751833455681536?s=19,Hoax,
Hadeh ... Bagaimana mungkin Madrasah ngga ada Pendidikan Agama Islam & Bahasa Arab? Beda kurikulum saja.,https://twitter.com/dw_saptarini/status/1281637716006825984?s=19,Hoax,
"Harus dijaga dan dipastikan betul memang, karena bagi kita tentu ini sangat mengejutkan dan tak dapat diterima jika di madrasah PAI dan bahasa Arab sampai ditiadakan. Jangan kecolongan pula seperti HIP dll. ",https://twitter.com/BaraFaba/status/1281869045990436864?s=19,Hoax,
"Petugas Satpol PP Kota Makassar,bisa pakai sepeda merk 'Brompton Explore' asal Inggris yang dijual dikisaran harga menyentuh angka Rp. 100 juta . artinya luar biasa memang kesejahteraannya para petugas Satpol PP di Makassar ini..",https://twitter.com/chapagahut/status/1281065434842722304?s=19,Hoax,https://cekfakta.com/focus/4303
"Gak masalah kalo memang dibutuhkan, Patwal aja banyak pake motor Harley, BMW gak masalah, sesuai kebutuhan, masa pake motor Bebek",https://twitter.com/tsaden3/status/1280889702883577857?s=19,Hoax,
"Katanya negara Resesi, negara ngga bisa kasih bansos makanya disuruh new normal, tapi satpol PP pake sepeda brompton 100jutaan per orang 🙄
Only in negara +62 prioritas gaje",https://twitter.com/leschena/status/1284187654301429760?s=19,Hoax,
Satpol PP di Makassar saja pakai Brompton.,https://twitter.com/otrianang/status/1284143715032821762?s=19,Hoax,
"mengapa bu Risma tetiba nangis dan sujud di depan IDI Surabaya? mungkin ini sebabnya
- Gejala depresi
- masalah kecemasan, cemas akan dibully
- masalah psikologis dan masalah neurologis
- masalah hormon

sebaiknya bu Risma jalan jalan ke luar kota utk rekreasi",https://twitter.com/ipunglombokGo/status/1277816591581769728?s=19,Hoax,https://cekfakta.com/focus/4300
"wkwkw...sebenarnya kalo baca beritanya baik2 sujudnya Risma tuh bukan krn dia ngaku gagal, justru sujud buat mohon ke IDI biar boleh gunain RS Soepomoe..

ini anak Amer udah rangkap jd buzzer anti-risma apa gimana??",https://twitter.com/CharlesBerklay/status/1277780462547513345?s=19,Hoax,
"Aku bingung baca berita ini 😅
Coba aku luruskan pervirusannya. Semoga tepat sasaran.

Dilaporkan ada pasien di Cina yg didiagnosa dengan Severe Fever with Thrombocytopenia Syndrome (SFTS) yg biasanya disebabkan oleh SFTS virus (SFTSV)... (1/3)",https://twitter.com/estuwastika/status/1291691287813349378?s=19,Fakta ,https://cekfakta.com/institusi/29
"Virus #SFTS bukan virus baru. Cina telah mengisolasi patogen virus pada tahun 2011, dan itu termasuk dalam kategori virus Bunya. Ahli virologi percaya bahwa virus itu mungkin menular ke manusia melalui kutu, dan virus dapat ditularkan di antara manusia.",https://twitter.com/twitpos/status/1291000232218566657?s=19,Fakta ,
"Sempat2nya ada yang nyebarin info bahwa merokok itu akan mengusir corona 🤦‍♂️ padahal semakin terpolusi udara yang dihirup, makin rentan seseorang terinfeksi virus ini.

Gw kasih info. Tapi ini musti diteliti dulu. Dalam tembakau ada satu zat -sesquiterpene- yang potensial lawan 🦠",https://twitter.com/dr_koko28/status/1239734405565829120?s=19,Fakta ,https://cekfakta.com/institusi/29
Bisa jadi sbb diperingati. Bahaya merokok tidak ada tulisan mudah terserang virus ....bisa jadi malah menangkap virus #ajarkobloksik,https://twitter.com/wongyes_/status/1255276004362289153?s=19,Hoax,
"Dari mana datangnya Cinta, dari mata turun kehati. Itu dulu mmg iya. Tapi skrg saling tatap tatapan bisa kenak Virus Corona lho. INGAT YAH.!

Begitu Dahsyatnya Virus Corona ini, bisa menular lewat mata.. Guess, Jagalah pandangan matamu. 😬",https://twitter.com/RatuAnissah2/status/1221736079054651393?s=19,Hoax,https://cekfakta.com/institusi/29
"8. Nah buat yg suka lirik cewek atau cowok keren, atau tatapan mata saat di jalan, di dlm kereta atau bus, ngga usah kuatir Corona tak menular lewat tatapan mata #SemangatIndonesia",https://twitter.com/sigitbudic/status/1234536678695428096?s=19,Fakta,
"Di catat yaa do'i!

Bahwa sesungguhnya Corona itu tidak menular lewat tatapan mata, jadi mulai besok kita udah bisa tatap""an mata yaa! Sekian dari aku pacarmu ini. ",https://twitter.com/mahfiyurrohman7/status/1235233404377018370?s=19,Fakta,
"Salah satu hoax #CoronaIndonesia yang banyak menyebar misal bahwa virus Corona akan mati di suhu 26-27 derajat dan caranya adalah berjemur di matahari. Sekilas ga ada risiko, tapi ternyata saya menemukan ada kabar unik disini..",https://twitter.com/durmajaya/status/1240094126965542912?s=19,Fakta,
"Menurut ahli Virologi, virus mati oleh hembusan uap air + bayclin/cuka atau oleh asap bakaran tembakau. Jika semua ruang tertutup hembuskan uap air + bayclin (4:1) & matikan AC shg suhu ruang lbh 26 derajat Celcius, mk Virus mati termasuk Corona. Di desa2 asapi bakaran tembakau.",https://twitter.com/bambang_hesti/status/1239726692706349056?s=19,Hoax,
